,id,label,title,pubtime,linkurl,rumorType,editor,author,sourcename,mainSummary,body
1151,1151,1,从武汉回大溪镇被抓走,,,0,,,,台州网警辟谣：纯属谣言,有网友称，从武汉回到大溪镇的一千多人，被公安局全抓走，需隔离15天，政府包了10个宾馆。台州网警对此表示，经与属地核实，并无此事。
753,753,1,宁波16日起居民出行正常化,2020-02-15 15:45:12,http://www.piyao.org.cn/2020-02/15/c_1210475393.htm,0,张智萍,,宁波网警巡查执法官方微博,,
607,607,1,27日韩国至青岛的航班上有7人发热40人被隔离,2020-02-29 14:54:26,http://www.piyao.org.cn/2020-02/29/c_1210495129.htm,0,殷荧,,青岛城阳发布,,
1098,1098,1,多喝单枞茶多吃草莓可防肺炎,,,0,,,,新浪捉谣记查证：系造谣,近日，网络上流传2张截图，配文分别称“钟南山发布多喝单枞茶对防止肺炎有重大效果”“国家卫生局发布多吃草莓对防止肺炎有重大效果”。捉谣记查证后认为，这2张截图都是假的。钟南山院士曾就肺炎疫情接受过媒体采访，并没有提到过前述的信息。目前我国并没有“国家卫生局”这个机构，只有国家卫健委。国家卫健委也并没发布过前述的信息。
1099,1099,1,十堰为限行全城开启红灯,,,0,,,,十堰交管部门辟谣：假消息,中国交通广播记者从十堰交管部门了解到，这则消息为假消息！据十堰市新型肺炎疫情指挥部17号指令，禁止车辆通行。但是，批准300辆客运出租车辆运行。此外，医护工作者、执行公务、水电气等特殊保障部门人员必须驾车出行的，要予以保障。所有运输货物车辆不限行。警车属特种车辆不限行。
982,982,1,养猫狗可以预防新冠病毒感染,,,0,,,,丁香医生团队辟谣：养猫狗对身心健康有好处，但对预防新冠病毒感染没有帮助,传言「猫狗在与人相处的过程中会加强人类的冠状病毒抗体，所以养猫狗可以预防新冠病毒感染。」猫狗的确会感染冠状病毒，不过冠状病毒有很多种，它们感染的主要是冠状病毒α属中的猫/犬冠状病毒。严重危害人类健康的冠状病毒主要是β属，比如SARS病毒和现在的新冠病毒。猫/犬冠状病毒本来就对人类无影响，当然不会因为猫狗感染过而帮助我们抵御其它冠状病毒。
694,694,1,病毒通过衣物传染人的几率极低,2020-02-20 21:27:34,http://www.piyao.org.cn/2020-02/20/c_1210483287.htm,1,芮静,,新闻联播微信公众号,,
854,854,1,非典主要感染青壮年新型冠状病毒主要感染中老年,2020-02-12 08:27:24,http://www.piyao.org.cn/2020-02/12/c_1210470784.htm,2,张智萍,,科技日报,,
1112,1112,2,香油滴鼻孔可防病毒传播,,,0,,,,丁香医生团队辟谣：啥效果也不会有,香油在鼻子里走个过场，既阻隔不了病毒进来，也影响不了病毒繁衍。除了随身携带香油味，啥效果也不会有。再强调一下，能有效灭活新型冠状病毒的物质是乙醚、75%乙醇、含氯消毒剂、过氧乙酸和氯仿等脂溶剂。但它们也只能用于体表和物体表面的清洁，不能滴鼻孔。
943,943,2,中国向菲律宾捐赠20万只口罩,2020-02-11 23:21:37,http://www.piyao.org.cn/2020-02/11/c_1210464111.htm,0,张智萍,,中国驻菲律宾大使馆官网,,
299,299,2,北京西城区全体中学毕业班于5月15日返校,2020-04-17 11:27:55,http://www.piyao.org.cn/2020-04/17/c_1210562275.htm,0,芮静,,北京西城微信公众号,,
463,463,2,湖北省民航航班要恢复了,2020-03-28 16:43:49,http://www.piyao.org.cn/2020-03/28/c_1210534592.htm,1,张智萍,,中国民用航空局官网,,
434,434,2,武汉市政府不再对新冠肺炎病人免费治疗,2020-03-25 15:03:30,http://www.piyao.org.cn/2020-03/25/c_1210529713.htm,0,芮静,,湖北日报客户端、@武汉发布,,
818,818,2,社区共用体温计有风险或有交叉感染！,2020-02-12 08:38:28,http://www.piyao.org.cn/2020-02/12/c_1210470777.htm,1,张智萍,,国务院联防联控机制新闻发布会,,
574,574,2,四川绵阳市委党校隔离从韩回来的140人,2020-03-05 10:15:35,http://www.piyao.org.cn/2020-03/05/c_1210501354.htm,0,闫丹丹,,四川在线,,
536,536,2,北京市延长居民集中供热时间 顺延至3月22日24时,2020-03-10 17:18:42,http://www.piyao.org.cn/2020-03/10/c_1210508735.htm,1,殷荧,,人民网,,
622,622,2,长沙推迟到4月20日复课,2020-02-28 10:50:39,http://www.piyao.org.cn/2020-02/28/c_1210493348.htm,0,谢博隆,,@长沙发布,,
61,61,2,进京高速因疫情影响封路,2020-06-16 14:55:18,http://www.piyao.org.cn/2020-06/16/c_1210663463.htm,0,闫丹丹,张静姝 裴剑飞,新京报,,
983,983,2,银离子抗菌液能杀灭新冠病毒,,,0,,,,清华大学化学系孙亚飞博士：尚无权威机构证实银离子对新冠病毒的作用，不推荐只用这种办法消毒,这一说法缺乏依据。银离子确实有一定的抑菌、杀菌效果，其原理是让蛋白酶失去活性，细菌无法完成代谢。此前有研究发现，银离子对SARS病毒可能有一定杀灭作用，但目前尚未证实银离子对新型冠状病毒有同样效果。
157,157,2,山东海阳一女子血清检测IgM抗体阳性,2020-05-15 15:28:10,http://www.piyao.org.cn/2020-05/15/c_1210619928.htm,0,闫丹丹,,海阳市卫生健康局官方微信,,
932,932,2,河南第二家“小汤山医院”已在郑州市上街区开建,2020-02-12 08:41:53,http://www.piyao.org.cn/2020-02/12/c_1210470749.htm,0,张智萍,,郑州发布,,
946,946,2,长沙封城株洲封外地户口进不了城一律凭身份证进城,2020-02-12 08:36:35,http://www.piyao.org.cn/2020-02/12/c_1210470765.htm,0,张智萍,,湖南省长沙市交警支队官方微博,,
31,31,2,因新发地回来的司机包头一市场发现疫情,2020-06-19 14:54:46,http://www.piyao.org.cn/2020-06/19/c_1210668506.htm,0,周文婧,,@包头网警巡查执法,,
923,923,2,新型冠状病毒感染的肺炎通过眼神传播,2020-02-10 14:29:42,http://www.piyao.org.cn/2020-02/10/c_1210468216.htm,0,张智萍,,中国互联网联合辟谣平台,,
371,371,2,6月份大学英语四六级考试取消,2020-04-03 11:33:33,http://www.piyao.org.cn/2020-04/03/c_1210543015.htm,0,张智萍,,新华视点,,
701,701,2,新冠病毒传染性极强救治难度比SARS大,2020-02-20 16:05:05,http://www.piyao.org.cn/2020-02/20/c_1210482829.htm,1,芮静,,长江日报微信公众号,,
850,850,2,电梯按钮等光滑表面病毒生活时间长,2020-02-15 15:49:58,http://www.piyao.org.cn/2020-02/15/c_1210475679.htm,2,张智萍,,环球网、人民网,,
589,589,2,口罩越厚防病毒效果越好,2020-03-03 16:38:43,http://www.piyao.org.cn/2020-03/03/c_1210499286.htm,2,闫丹丹,,科学辟谣,,
313,313,2,山东烟台某医院新确诊27例,2020-04-14 15:51:16,http://www.piyao.org.cn/2020-04/14/c_1210557802.htm,0,芮静,,中国新闻网,,
425,425,2,秦皇岛市交建里小区5栋被封,2020-03-27 12:36:50,http://www.piyao.org.cn/2020-03/27/c_1210532783.htm,0,芮静,赵力楠,秦皇岛晚报微信公众号,,
553,553,2,浙江2名境外输入病例回家后串门访客,2020-03-07 20:18:37,http://www.piyao.org.cn/2020-03/07/c_1210504606.htm,0,谢博隆,,@德清发布,,
194,194,2,两部门低风险地区校园内学生不需佩戴口罩,2020-05-09 15:44:03,http://www.piyao.org.cn/2020-05/09/c_1210611216.htm,1,周文婧,,人民网,,
149,149,2,用抗体阳性率能推算当前武汉无症状感染者,2020-05-19 10:17:10,http://www.piyao.org.cn/2020-05/19/c_1210624444.htm,2,冯栋,黄琪,长江网,,
898,898,2,口罩用过要剪掉,2020-02-11 22:30:19,http://www.piyao.org.cn/2020-02/11/c_1210468802.htm,2,张智萍,,腾讯较真,,
546,546,2,上海虹口足球场成“集中隔离点”,2020-03-09 09:24:12,http://www.piyao.org.cn/2020-03/09/c_1210506405.htm,0,冯栋,毛锦伟,上海网络辟谣,,
289,289,2,目前已有专门预防和治疗新冠病毒感染的药物,2020-04-17 16:25:55,http://www.piyao.org.cn/2020-04/17/c_1210562641.htm,0,张智萍,,新华社,,
600,600,2,疫情期间可通过大强度的锻炼来提高抵抗力,2020-03-02 16:45:57,http://www.piyao.org.cn/2020-03/02/c_1210497947.htm,2,闫丹丹,,健康中国微信公众号,,
822,822,2,板蓝根+熏醋可以预防新型冠状病毒,2020-02-12 08:39:28,http://www.piyao.org.cn/2020-02/12/c_1210470735.htm,0,张智萍,,国家卫健委,,
428,428,2,暂时停止持有效中国签证居留许可的外国人入境,2020-03-27 12:37:45,http://www.piyao.org.cn/2020-03/27/c_1210532804.htm,1,芮静,,@新华视点,,
674,674,2,江苏省内所有卡点20晚全部拆除,2020-02-22 13:25:00,http://www.piyao.org.cn/2020-02/22/c_1210485472.htm,0,闫丹丹,,现代快报,,
320,320,2,包头各中小学幼儿园本学期不做开学准备,2020-04-13 15:37:18,http://www.piyao.org.cn/2020-04/13/c_1210556277.htm,0,张智萍,,包头新闻网,,
801,801,2,北京中小学大部分年级幼儿园6月开学,2020-05-14 13:39:35,http://www.piyao.org.cn/2020-05/14/c_1210618348.htm,1,张智萍,,新华社,,
809,809,2,上海陕西北路海防路菜场发现疫情,2020-02-12 11:42:24,http://www.piyao.org.cn/2020-02/12/c_1210471344.htm,0,张智萍,,上海网络辟谣,,
409,409,2,朋友圈造谣他人感染新冠肺炎赔了16万！,2020-03-30 18:05:51,http://www.piyao.org.cn/2020-03/30/c_1210537130.htm,1,周文婧,,人民法院报微信公众号,,
893,893,2,出现流鼻涕咳痰的症状就不会是新型冠状病毒肺炎,2020-02-11 22:51:23,http://www.piyao.org.cn/2020-02/11/c_1210468786.htm,2,张智萍,,国家卫健委,,
583,583,2,湖南省直中医医院因新冠肺炎关门,2020-03-03 14:23:11,http://www.piyao.org.cn/2020-03/03/c_1210499052.htm,0,闫丹丹,,株洲网,,
704,704,2,火神山医院建设工人不要工钱,2020-02-20 10:48:45,http://www.piyao.org.cn/2020-02/20/c_1210482340.htm,2,芮静,王永文,健康时报网,,
1096,1096,2,外网传武汉野生动物市场视频属实,,,0,,,,法新社辟谣：实为印尼的苏拉威西岛的野生动物市场,近日，境外社交媒体流传一条据称是武汉野生动物交易市场的视频，这条4分41秒的视频发于1月26日，画面中蛇、蝙蝠、鼠类等各类野生动物在市场中进行售卖。1月27日，法新社发文辟谣，称该视频截图后经视频核实工具查验，实为印尼的苏拉威西岛的野生动物市场，去年7月20日发布。目前，该视频已被脸书软件标注为假消息。
829,829,2,WHO将中国划为“疫区国”3年中国经济将倒退20年,2020-02-12 08:36:14,http://www.piyao.org.cn/2020-02/12/c_1210470763.htm,0,张智萍,,上海网络辟谣,,
1115,1115,2,家畜家禽海鲜都不能吃了,,,0,,,,丁香医生团队辟谣：正规家畜家禽海鲜都能吃,此次新型冠状病毒来源是非法销售的野生动物，目前未明确中间宿主。但正规渠道售卖的各类肉制品仍可食用。
203,203,2,河北黄骅市某中学教职工确诊新冠肺炎,2020-05-05 12:36:00,http://www.piyao.org.cn/2020-05/05/c_1210604373.htm,0,闫丹丹,,黄骅市委宣传部微信公众号,,
297,297,2,合浦县某中学学生为新冠肺炎患者,2020-04-17 10:31:42,http://www.piyao.org.cn/2020-04/17/c_1210562145.htm,0,芮静,,合浦发布,,
814,814,2,晒太阳可以杀灭新型冠状病毒,2020-02-12 08:41:46,http://www.piyao.org.cn/2020-02/12/c_1210470748.htm,0,张智萍,,中国互联网联合辟谣平台,,
808,808,2,花桥收费站禁止车辆进入上海,2020-02-12 11:42:24,http://www.piyao.org.cn/2020-02/12/c_1210471355.htm,0,周文婧,,上海网络辟谣,,
1023,1023,2,新冠病毒可以通过蚊虫叮咬传播,,,0,,,,丁香医生团队辟谣：目前没有证据,《新型冠状病毒感染的肺炎诊疗方案（试行第五版）》指出「经呼吸道飞沫和接触传播是主要的传播途径。气溶胶和消化道等传播途径尚待明确」并没有提到虫媒传播（蚊虫叮咬传播）。
924,924,2,坚持少量多次饮60℃的开水可杀死病毒,2020-02-10 14:29:42,http://www.piyao.org.cn/2020-02/10/c_1210468214.htm,0,张智萍,,湖北日报、长江日报,,
370,370,2,湖北健康码会泄露手机信息,2020-04-03 17:27:38,http://www.piyao.org.cn/2020-04/03/c_1210543606.htm,0,周文婧,,湖北政务服务微信公众号,,
751,751,2,古田一确诊患者从医院逃跑,2020-02-15 15:46:29,http://www.piyao.org.cn/2020-02/15/c_1210475667.htm,0,张智萍,,古田发布、福建辟谣,,
242,242,2,世卫组织尚无证据表明新冠抗体可使人免受“二次感染”,2020-04-27 11:59:26,http://www.piyao.org.cn/2020-04/27/c_1210591277.htm,1,杜畅,,新华网,,
430,430,2,西班牙要撤侨早登记早登机,2020-03-26 14:04:15,http://www.piyao.org.cn/2020-03/26/c_1210531310.htm,0,冯栋,,中国驻西班牙使馆微信公众号,,
448,448,2,韶关武江“只允许汽车和共享单电车出行”,2020-03-23 14:31:56,http://www.piyao.org.cn/2020-03/23/c_1210526641.htm,0,芮静,,武江公安微信公众号,,
811,811,2,吸新冠肺炎患者二手烟会传染,2020-02-15 15:47:54,http://www.piyao.org.cn/2020-02/15/c_1210475670.htm,2,张智萍,,央广网,,
287,287,2,北京西站出现大量白衣人疑似疫情大爆发,2020-04-18 16:23:06,http://www.piyao.org.cn/2020-04/18/c_1210572557.htm,0,何舟,毛锦伟 白璐,上海网络辟谣,,
217,217,2,大庆新玛特商场有确诊人员全商城准备做核酸检测,2020-04-30 15:02:25,http://www.piyao.org.cn/2020-04/30/c_1210599237.htm,0,杜畅,,@大庆网警巡查执法,,
842,842,2,出门必须戴手套,2020-02-12 08:31:07,http://www.piyao.org.cn/2020-02/12/c_1210470791.htm,2,张智萍,,国务院联防联控机制新闻发布会,,
257,257,2,保定供电局全体员工隔离大楼被封,2020-04-22 09:25:43,http://www.piyao.org.cn/2020-04/22/c_1210581202.htm,0,冯栋,田媛媛,@燕赵都市报,,
985,985,2,零号病人是武汉病毒研究所研究生,,,0,,,,中国科学院武汉病毒研究所声明：黄燕玲未曾被 2019 新型冠状病毒感染，身体健康,网传消息称武汉病毒所毕业生黄燕玲是所谓最早感染新冠病毒的「零号病人」。中国科学院武汉病毒研究所16日发声明：黄燕玲同学于2015年在我所毕业获得硕士学位，在学期间的研究内容为噬菌体裂解酶的功能及抗菌广谱性，毕业后一直在其他省份工作生活，未曾回过武汉，未曾被2019新型冠状病毒感染，身体健康。
980,980,2,确诊患者治疗要自费 40%,,,0,,,,丁香医生团队辟谣：确诊患者不需要自己承担费用，各级财政会进行兜底,2月7日，财政部副部长余蔚平在新闻发布会上说，对确诊患者个人负担费用实行财政兜底，其中，中央财政补助60%；对疑似患者，由就医地制定财政补助政策，中央财政视情给予适当补助。丁香医生团队向政府相关部门求证：确诊患者不需要自己承担费用，各级财政会进行兜底。我们也在此呼吁：千万不要因为钱的问题逃避治疗！
530,530,2,山西一高校通知学生6月返校直接毕业,2020-03-10 12:12:36,http://www.piyao.org.cn/2020-03/10/c_1210508299.htm,0,冯栋,,@千龙网中国首都网,,
573,573,2,民政部中低风险区域养老机构可逐步恢复开放,2020-03-06 17:05:29,http://www.piyao.org.cn/2020-03/06/c_1210503412.htm,1,周文婧,,中国新闻网,,
466,466,2,入境人员抵京须签订《进京承诺书》报告个人信息,2020-03-21 14:30:03,http://www.piyao.org.cn/2020-03/21/c_1210524188.htm,1,何舟,鲁畅,新华社“新华视点”微博,,
14,14,2,交通运输部端午节及今后一段时期继续暂停省际旅游客运,2020-06-24 15:44:23,http://www.piyao.org.cn/2020-06/24/c_1210675376.htm,1,冯栋,,中国新闻网,,
1104,1104,2,看到鄂牌车辆就打长沙疾控电话,,,0,,,,长沙市新型冠状病毒肺炎防控指挥部辟谣：错误说法,“看到鄂A牌照（或湖北牌照）车辆就拨打110或长沙市疾控值班电话或12345市民热线”是错误说法。上述电话均不承担此职能。大量电话打入，已严重影响上述电话原职能履行，请广大市民不再随意拨打上述电话。正确做法是报属地社区，协助做好信息登记、体温检查、防病监测等工作。
970,970,2,地铁票会传播新冠病毒,,,2,,,,中国疾控中心研究员冯录召：循环使用的地铁票沾染病毒的概率非常低。,中国疾控中心研究员冯录召表示，循环使用的地铁票沾染病毒的概率是非常低的，但为了避免可能的接触，还是推荐使用公交卡或手机App来支付，乘坐地铁后即使洗手。目前，新冠肺炎的传播途径仍然是以飞沫传播和接触传播为主，戴口罩、勤洗手、保持卫生是有效预防病毒的手段。
341,341,2,4月8日6时05分第一辆高铁从武汉抵达大连5万武汉人回大连工作,2020-04-08 17:32:05,http://www.piyao.org.cn/2020-04/08/c_1210549547.htm,0,闫丹丹,,大连新闻网,,
862,862,2,吃保健品可以预防新型冠状病毒,2020-02-11 23:37:12,http://www.piyao.org.cn/2020-02/11/c_1210464048.htm,0,周文婧,,北京电视台,,
551,551,2,襄阳市襄城区发布“通知”要求开展复工复产,2020-03-08 13:25:48,http://www.piyao.org.cn/2020-03/08/c_1210505497.htm,0,周文婧,,襄阳市襄城区新闻中心官方微博,,
