,title,pubtime,linkurl,keyword,editor,author,sourcename
700,浙江文成县要“封城”？,2020-02-23 18:27:30,http://www.piyao.org.cn/2020-02/23/c_1210486860.htm,0,谢博隆,,文成发布微信公众号
702,网传北京各医疗机构出现很多新冠肺炎病例？,2020-02-23 12:15:38,http://www.piyao.org.cn/2020-02/23/c_1210486532.htm,0,谢博隆,,北京日报微信公众号
703,从湖北去上海的物流司机感染新型冠状病毒死亡？,2020-02-23 12:15:38,http://www.piyao.org.cn/2020-02/23/c_1210486510.htm,0,谢博隆,,@平安北京
704,俄罗斯专家确定新冠病毒为人工合成？,2020-02-22 13:26:00,http://www.piyao.org.cn/2020-02/22/c_1210485394.htm,0,张智萍,,中国新闻网
705,武汉、黄冈、荆州三市市民可网上预约摇号购买口罩,2020-02-26 11:03:42,http://www.piyao.org.cn/2020-02/26/c_1210490494.htm,1,谢博隆,,长江网
706,武汉长江大桥放烟花驱瘟疫？,2020-02-22 13:25:20,http://www.piyao.org.cn/2020-02/22/c_1210485401.htm,0,张智萍,,红网、上海网络辟谣
707,喷洒消毒剂有可能诱发哮喘,2020-02-26 11:04:12,http://www.piyao.org.cn/2020-02/26/c_1210490491.htm,1,谢博隆,,光明网
708,张家界国家森林公园对本地市民开放？,2020-02-22 13:03:29,http://www.piyao.org.cn/2020-02/22/c_1210485320.htm,0,闫丹丹,,潇湘晨报 华声在线
709,黄冈一镇政府食堂厨师确诊，波及三万多人？,2020-02-23 12:15:38,http://www.piyao.org.cn/2020-02/23/c_1210486503.htm,0,谢博隆,,@黄冈政府门户网
710,原则上疫情得到有效控制前大学生不返校、高校不开学,2020-02-25 11:09:16,http://www.piyao.org.cn/2020-02/25/c_1210489013.htm,1,谢博隆,,教育部网站
711,“钟南山看望林正斌教授”视频疯传？,2020-02-20 21:27:05,http://www.piyao.org.cn/2020-02/20/c_1210483298.htm,0,芮静,张智萍 肖思思,中国互联网联合辟谣平台
712,新冠病毒尚未发生明显变异,2020-02-25 11:08:04,http://www.piyao.org.cn/2020-02/25/c_1210489023.htm,1,殷荧,,央视网
713,北京西城区政府69位隔离观察者52位确诊？,2020-02-22 08:51:40,http://www.piyao.org.cn/2020-02/22/c_1210484797.htm,0,冯栋,,@北京西城
714,钟南山团队从新冠肺炎患者尿液中分离出新冠病毒,2020-02-23 19:38:06,http://www.piyao.org.cn/2020-02/23/c_1210486870.htm,1,谢博隆,,央视新闻客户端
715,湖北仙桃一精神病院新冠肺炎患者外逃？,2020-02-21 11:50:47,http://www.piyao.org.cn/2020-02/21/c_1210483552.htm,0,冯栋,,中国新闻网
717,唐山：到处乱逛的要去体育馆集中隔离？,2020-02-22 14:46:16,http://www.piyao.org.cn/2020-02/22/c_1210485485.htm,0,张智萍,,唐山发布
718,江苏省内所有卡点20晚全部拆除？,2020-02-22 13:25:00,http://www.piyao.org.cn/2020-02/22/c_1210485472.htm,0,闫丹丹,,现代快报
719,浙江首批实验小鼠已产生新冠病毒抗体,2020-02-23 19:38:26,http://www.piyao.org.cn/2020-02/23/c_1210486873.htm,1,谢博隆,,央广网
720,多省份下调应急响应级别,2020-02-24 17:30:53,http://www.piyao.org.cn/2020-02/24/c_1210488195.htm,1,殷荧,,新闻联播微信公众号
721,北京金融街某通讯公司大楼发生聚集性感染？,2020-02-22 08:51:40,http://www.piyao.org.cn/2020-02/22/c_1210484801.htm,0,冯栋,,@北京发布
722,网传牛蛙列入禁食名录？,2020-02-21 11:50:30,http://www.piyao.org.cn/2020-02/21/c_1210483555.htm,0,冯栋,王庆凯,国是直通车微信公众号
723,钟南山预测各地解除限制时间？,2020-02-19 17:47:31,http://www.piyao.org.cn/2020-02/19/c_1210481574.htm,0,芮静,张智萍,中国互联网联合辟谣平台
724,海淀医院出现院内多人感染？,2020-02-20 21:27:23,http://www.piyao.org.cn/2020-02/20/c_1210483263.htm,0,冯栋,,北京日报微信公众号
725,网传上海市高级人民法院开具《扣押通知书》？,2020-02-21 13:58:32,http://www.piyao.org.cn/2020-02/21/c_1210484121.htm,0,冯栋,,@网民直通车-上海
726,武汉市对新冠肺炎治愈出院患者实施14天康复隔离,2020-02-23 18:28:39,http://www.piyao.org.cn/2020-02/23/c_1210486864.htm,1,谢博隆,,中国新闻网
727,去过某超市，杭州健康码会绿码变红码？,2020-02-20 10:52:26,http://www.piyao.org.cn/2020-02/20/c_1210482227.htm,0,芮静,吴燕,杭州网
728,新冠病毒专在中国或东亚裔人种中传播？,2020-02-21 11:11:18,http://www.piyao.org.cn/2020-02/21/c_1210483833.htm,0,芮静,,生命时报微信公众号
729,使用红外线测温枪会引发白内障？,2020-02-21 11:11:56,http://www.piyao.org.cn/2020-02/21/c_1210483811.htm,0,芮静,郑子愚,上海辟谣平台
730,疫苗最快4月下旬申报临床试验,2020-02-21 13:34:46,http://www.piyao.org.cn/2020-02/21/c_1210484090.htm,1,芮静,,人民日报客户端
731,太原市开学时间已安排？,2020-02-20 10:51:53,http://www.piyao.org.cn/2020-02/20/c_1210482251.htm,0,芮静,,太原教育微信公众号
732,新冠病毒不能透过皮肤侵入人体,2020-02-21 13:34:16,http://www.piyao.org.cn/2020-02/21/c_1210484094.htm,1,芮静,,@央视新闻
733,成都新都大丰确诊病例与859人有接触？,2020-02-20 17:04:28,http://www.piyao.org.cn/2020-02/20/c_1210482965.htm,0,芮静,,@新都资讯
734,北京市大中小学3月初开学？,2020-02-19 16:05:38,http://www.piyao.org.cn/2020-02/19/c_1210481431.htm,0,芮静,刘冕,北京日报客户端、@北京市教委
735,温州490例肺炎病例有40%是全新变异病毒？,2020-02-19 14:06:19,http://www.piyao.org.cn/2020-02/19/c_1210481244.htm,0,芮静,,广州疾控i健康微信公众号
736,微信钱包能领取口罩补贴？,2020-02-20 14:30:07,http://www.piyao.org.cn/2020-02/20/c_1210482631.htm,0,冯栋,李梦迪,腾讯较真
737,鸵鸟蛋抗体口罩能杀死新型冠状病毒？,2020-02-20 17:04:14,http://www.piyao.org.cn/2020-02/20/c_1210482959.htm,0,冯栋,张昊,科学辟谣平台
738,病毒通过衣物传染人的几率极低,2020-02-20 21:27:34,http://www.piyao.org.cn/2020-02/20/c_1210483287.htm,1,芮静,,新闻联播微信公众号
739,北京西城区政府“停摆”？,2020-02-19 11:37:36,http://www.piyao.org.cn/2020-02/19/c_1210480865.htm,0,芮静,贾晓宏,北京日报
740,利川市政府召开关于对疫情发起总攻的紧急会议？,2020-02-19 16:07:15,http://www.piyao.org.cn/2020-02/19/c_1210481388.htm,0,芮静,,大河报
741,广州南站到达旅客需要被接送隔离14天？,2020-02-19 16:08:01,http://www.piyao.org.cn/2020-02/19/c_1210481381.htm,0,芮静,肖桂来,大洋网
742,病毒在头发上滞留的可能性非常低,2020-02-20 21:28:02,http://www.piyao.org.cn/2020-02/20/c_1210483280.htm,1,芮静,,新闻联播微信公众号
743,濮阳一医生感染且隐瞒其父有武汉出行史？,2020-02-19 16:20:44,http://www.piyao.org.cn/2020-02/19/c_1210481436.htm,0,芮静,李启松,大河报
744,内蒙古自治区各地开学时间确定了？,2020-02-20 16:04:20,http://www.piyao.org.cn/2020-02/20/c_1210482847.htm,0,芮静,,综合
745,新冠病毒传染性极强，救治难度比SARS大,2020-02-20 16:05:05,http://www.piyao.org.cn/2020-02/20/c_1210482829.htm,1,芮静,,长江日报微信公众号
746,唐山市政府最新消息？,2020-02-20 10:50:14,http://www.piyao.org.cn/2020-02/20/c_1210482313.htm,0,芮静,,唐山发布微信公众号
747,75度酒精直接喷洒衣服消毒,2020-02-22 13:26:40,http://www.piyao.org.cn/2020-02/22/c_1210485336.htm,2,张智萍,,央视新闻
748,火神山医院建设工人不要工钱？,2020-02-20 10:48:45,http://www.piyao.org.cn/2020-02/20/c_1210482340.htm,2,芮静,王永文,健康时报网
749,自贡学校开学时间定了？,2020-02-20 10:51:27,http://www.piyao.org.cn/2020-02/20/c_1210482278.htm,0,芮静,,自贡市教育和体育局网站
750,重庆开州一商家在某广场免费发放口罩？,2020-02-19 11:36:29,http://www.piyao.org.cn/2020-02/19/c_1210480848.htm,0,芮静,,网信重庆微信公众号
751,新冠病毒会长期存在,2020-02-20 10:49:31,http://www.piyao.org.cn/2020-02/20/c_1210482331.htm,1,芮静,,新闻联播微信公众号
752,华南海鲜市场供货商发忏悔文坦陈交易内幕？,2020-02-18 13:02:26,http://www.piyao.org.cn/2020-02/18/c_1210479377.htm,0,芮静,郑子愚,上海辟谣平台微信公众号
753,乱上街的被抓去体育馆考黄冈密卷?,2020-02-17 17:43:35,http://www.piyao.org.cn/2020-02/17/c_1210478482.htm,0,芮静,,黄冈市人民政府网站
754,徐州中小学3月2号开学？,2020-02-20 10:50:53,http://www.piyao.org.cn/2020-02/20/c_1210482300.htm,0,芮静,,无线徐州微信公众号
755,齐齐哈尔集中关闭社区仓买、超市？,2020-02-19 11:37:12,http://www.piyao.org.cn/2020-02/19/c_1210480856.htm,0,芮静,,美丽鹤城微信公众号
756,有渠道获得福州医院的医用口罩并销售？,2020-02-18 17:09:37,http://www.piyao.org.cn/2020-02/18/c_1210479977.htm,0,芮静,林锦星,东南网
757,特定条件下存在气溶胶传播可能,2020-02-19 16:27:24,http://www.piyao.org.cn/2020-02/19/c_1210481463.htm,1,芮静,,国家卫健委医政医管局网站
758,湖北人藏在集装箱里返回宁波？,2020-02-18 13:01:51,http://www.piyao.org.cn/2020-02/18/c_1210479156.htm,0,芮静,,网信中国、@宁波网警巡查执法
759,武汉病毒所研究生为“零号病人” ？,2020-02-16 18:10:02,http://www.piyao.org.cn/2020-02/16/c_1210477088.htm,0,周文婧,,新华社
760,佛山市所有农贸市场休市2天？,2020-02-17 16:59:09,http://www.piyao.org.cn/2020-02/17/c_1210478364.htm,0,芮静,高敏华,广州日报
761,湖南株洲市强行缴费集中隔离？,2020-02-18 13:00:53,http://www.piyao.org.cn/2020-02/18/c_1210479172.htm,0,芮静,,网信中国、@湖南日报
762,湖北省慈善总会领取150套防护服自用？,2020-02-17 17:43:38,http://www.piyao.org.cn/2020-02/17/c_1210478484.htm,0,芮静,,经济日报
763,武汉8名新冠肺炎病人挖墙逃走？,2020-02-17 16:59:01,http://www.piyao.org.cn/2020-02/17/c_1210478130.htm,0,芮静,冀东,人民网
764,福州某联合广场被封了，保安确诊了？,2020-02-17 16:59:13,http://www.piyao.org.cn/2020-02/17/c_1210478025.htm,0,芮静,林锦星,东南网
765,清肺排毒汤对新冠肺炎具有良好疗效,2020-02-18 17:11:49,http://www.piyao.org.cn/2020-02/18/c_1210479974.htm,1,芮静,,中新网微信公众号
766,长颈鹿充气服、公鸡服……“硬核防护服”真有用？,2020-02-18 17:13:57,http://www.piyao.org.cn/2020-02/18/c_1210479916.htm,2,芮静,,央视新闻微信公众号
767,桂林一小区有6名传销人员被确诊？,2020-02-17 17:37:58,http://www.piyao.org.cn/2020-02/17/c_1210478112.htm,0,芮静,,广西日报
768,临床用了70年的抗疟药磷酸氯喹可治疗新冠肺炎,2020-02-18 13:25:00,http://www.piyao.org.cn/2020-02/18/c_1210479308.htm,1,芮静,杨僧宇,人民网
769,桂林市临桂区某小区有6名传销人员确诊？,2020-02-16 18:04:43,http://www.piyao.org.cn/2020-02/16/c_1210477072.htm,0,张智萍,,桂林晚报、临桂公安
770,海关“征用”邮寄入境防疫物资？,2020-02-16 17:32:41,http://www.piyao.org.cn/2020-02/16/c_1210477060.htm,0,张智萍,,12360海关热线官方微博
771,杭州公交司机感染新冠肺炎？,2020-02-16 17:32:58,http://www.piyao.org.cn/2020-02/16/c_1210477066.htm,0,张智萍,,中国新闻网、江干发布
772,中医药治疗新冠肺炎有效,2020-02-18 17:02:26,http://www.piyao.org.cn/2020-02/18/c_1210479987.htm,1,芮静,,中国政府网微信公众号
773,新冠肺炎治疗药物于2月15日获批上市？,2020-02-18 13:04:57,http://www.piyao.org.cn/2020-02/18/c_1210479405.htm,2,芮静,张佳星,科技日报微信公众号
774,空气净化器能过滤掉病毒？,2020-02-17 16:59:01,http://www.piyao.org.cn/2020-02/17/c_1210478050.htm,2,芮静,,人民网
775,怀疑被姑姑传染新冠肺炎，男子杀害3人？,2020-02-16 17:33:25,http://www.piyao.org.cn/2020-02/16/c_1210477068.htm,0,张智萍,,中央政法委长安剑、网信安阳
776,鞋子会把病毒带回家？,2020-02-17 16:59:03,http://www.piyao.org.cn/2020-02/17/c_1210478047.htm,2,芮静,,人民网
777,新冠肺炎患者体温正常就可出院？,2020-02-16 17:33:41,http://www.piyao.org.cn/2020-02/16/c_1210477065.htm,2,周文婧,,人民日报微信公众号
778,保持喉咙黏膜湿润可以预防新冠肺炎病毒？,2020-02-16 18:31:38,http://www.piyao.org.cn/2020-02/16/c_1210477080.htm,0,张智萍,,上海网络辟谣
779,轻症患者，在家休息就能好？,2020-02-18 13:24:40,http://www.piyao.org.cn/2020-02/18/c_1210479312.htm,2,芮静,,中国政府网
780,安徽患儿入沪，上海瞒报病例？,2020-02-16 15:15:14,http://www.piyao.org.cn/2020-02/16/c_1210476884.htm,0,张智萍,,上观新闻微信公众号
781,被感染隔离的9月大宝宝向医生求抱抱？,2020-02-16 15:23:18,http://www.piyao.org.cn/2020-02/16/c_1210476883.htm,0,张智萍,,央视新闻官方微博
782,穿防静电服能隔绝新型冠状病毒？,2020-02-16 18:01:46,http://www.piyao.org.cn/2020-02/16/c_1210477091.htm,0,周文婧,,腾讯较真
783,过度消毒严重污染地下水？,2020-02-18 13:02:48,http://www.piyao.org.cn/2020-02/18/c_1210479413.htm,2,芮静,李禾,科技日报
784,发烧了捂出一身汗能退烧？,2020-02-16 19:18:50,http://www.piyao.org.cn/2020-02/16/c_1210477069.htm,2,周文婧,,人民日报微信公众号
785,网传“教育局开学安排讨论稿”称，杭州大中小学3月2日开学？,2020-02-16 18:32:38,http://www.piyao.org.cn/2020-02/16/c_1210477090.htm,0,周文婧,,浙江新闻、福建辟谣、绍兴网
786,合肥步行街和同学吃饭，每人罚5000元，拘留15天？,2020-02-16 15:26:30,http://www.piyao.org.cn/2020-02/16/c_1210476880.htm,0,张智萍,,合肥网警巡查执法官方微博
787,湖北产的大米上可能有病毒，不能吃？,2020-02-16 15:27:13,http://www.piyao.org.cn/2020-02/16/c_1210476870.htm,0,张智萍,,腾讯较真
788,火神山医院一夜被吹走？,2020-02-16 15:29:32,http://www.piyao.org.cn/2020-02/16/c_1210476845.htm,0,张智萍,,人民日报客户端
789,中兴南非分公司员工感染新冠肺炎身亡？,2020-02-15 15:55:52,http://www.piyao.org.cn/2020-02/15/c_1210475709.htm,0,张智萍,,中国新闻网
790,湖北很多人都跑平潭来，海关卡口都没检查？,2020-02-15 15:44:14,http://www.piyao.org.cn/2020-02/15/c_1210475665.htm,0,张智萍,,中国平潭、福建辟谣
791,2月17日起至疫情防控结束全国高速所有车辆免费通行,2020-02-16 17:33:49,http://www.piyao.org.cn/2020-02/16/c_1210477059.htm,1,周文婧,,交通运输部官网
792,贵阳今明几天全城大消杀？,2020-02-15 15:44:31,http://www.piyao.org.cn/2020-02/15/c_1210475668.htm,0,张智萍,,贵阳发布、新华网
793,岳阳发布“紧急通知”三人同行一律拘留？,2020-02-15 16:14:55,http://www.piyao.org.cn/2020-02/15/c_1210475735.htm,0,周文婧,,湖南省互联网辟谣平台
794,许昌市发布疫情“政府令”三人同行被查？,2020-02-15 16:13:35,http://www.piyao.org.cn/2020-02/15/c_1210475725.htm,0,周文婧,,许昌发布官方微博
795,古田一确诊患者从医院逃跑？,2020-02-15 15:46:29,http://www.piyao.org.cn/2020-02/15/c_1210475667.htm,0,张智萍,,古田发布、福建辟谣
796,银离子抗菌液喷口罩能杀灭新冠病毒？,2020-02-15 16:13:52,http://www.piyao.org.cn/2020-02/15/c_1210475741.htm,0,周文婧,,丁香医生
797,宁波16日起居民出行正常化？,2020-02-15 15:45:12,http://www.piyao.org.cn/2020-02/15/c_1210475393.htm,0,张智萍,,宁波网警巡查执法官方微博
798,喷洒环保酵素可以杀毒抑菌？,2020-02-14 17:05:06,http://www.piyao.org.cn/2020-02/14/c_1210474589.htm,0,张智萍,,科学辟谣平台
799,所有返京人员到京后均应观察14天！,2020-02-15 15:46:48,http://www.piyao.org.cn/2020-02/15/c_1210475690.htm,1,张智萍,,北京青年报
800,湖南茶陵一村庄70多人逃离？,2020-02-14 17:05:25,http://www.piyao.org.cn/2020-02/14/c_1210474580.htm,0,张智萍,,中国新闻网
801,河南登封和航空港区17日开学？,2020-02-14 17:06:07,http://www.piyao.org.cn/2020-02/14/c_1210474578.htm,0,张智萍,,河南共青团官方微博
802,康复者血液有可能治好新冠肺炎,2020-02-15 16:14:21,http://www.piyao.org.cn/2020-02/15/c_1210475747.htm,1,周文婧,,央视新闻微信公众号
803,天津市紧急通知，明天起纠察队上街，外来车辆一律不准进市？,2020-02-14 16:02:22,http://www.piyao.org.cn/2020-02/14/c_1210474503.htm,0,张智萍,,天津辟谣
804,吸烟者感染新冠病毒率低于非烟民?,2020-02-14 13:02:58,http://www.piyao.org.cn/2020-02/14/c_1210474211.htm,0,张智萍,,北京青年报
805,受疫情影响，重庆主城区从13日起暂停猪肉供应？,2020-02-14 12:59:16,http://www.piyao.org.cn/2020-02/14/c_1210474294.htm,0,张智萍,,网信重庆微信公众号
806,大庆未带通行证出行将被集中隔离？,2020-02-14 12:59:34,http://www.piyao.org.cn/2020-02/14/c_1210474285.htm,0,张智萍,,大庆网警巡查执法
807,无症状感染者也可能成为传染源,2020-02-14 17:06:50,http://www.piyao.org.cn/2020-02/14/c_1210474573.htm,1,张智萍,,中国新闻网
808,天津站为应对疫情采取隔离措施？,2020-02-14 13:02:36,http://www.piyao.org.cn/2020-02/14/c_1210474246.htm,0,张智萍,,天津网警巡查执法、华商网
809,没有人的地方就可不戴口罩？,2020-02-14 12:19:08,http://www.piyao.org.cn/2020-02/14/c_1210474174.htm,2,张智萍,,新华网科普微信公众号
810,左氟沙星眼药水可防止新冠病毒从眼部进入？,2020-02-14 12:19:55,http://www.piyao.org.cn/2020-02/14/c_1210474165.htm,0,周文婧,,网信重庆微信公众号
811,阿莫西林可以治疗新冠病毒？,2020-02-14 12:20:11,http://www.piyao.org.cn/2020-02/14/c_1210474161.htm,0,周文婧,,人民网科普微信公众号
812,雄黄可以杀死新型冠状病毒？,2020-02-14 12:21:05,http://www.piyao.org.cn/2020-02/14/c_1210474142.htm,0,周文婧,,内蒙古辟谣平台、腾讯较真
813,涂抹芝麻油能阻止新型冠状病毒进入人体？,2020-02-14 17:08:54,http://www.piyao.org.cn/2020-02/14/c_1210474581.htm,0,周文婧,,世界卫生组织官方微博
814,疫情期间，家畜家禽海鲜都不能吃了？,2020-02-14 12:21:22,http://www.piyao.org.cn/2020-02/14/c_1210474125.htm,0,周文婧,,人民网科普微信公众号
815,北京市88家医保定点药店周二及周五销售口罩和酒精？,2020-02-13 20:44:48,http://www.piyao.org.cn/2020-02/13/c_1210473455.htm,0,张智萍,,中国互联网联合辟谣平台
816,湖北、浙江、湖南等7省人员不许进广东？,2020-02-13 21:12:09,http://www.piyao.org.cn/2020-02/13/c_1210473492.htm,0,周文婧,,广东网警巡查执法官方微博
817,发现新冠肺炎病例 公共场所应停用空调通风系统,2020-02-14 17:06:39,http://www.piyao.org.cn/2020-02/14/c_1210474577.htm,1,张智萍,,新华视点
819,合肥发生酒精消毒后开空调引发爆炸事件？,2020-02-14 12:42:36,http://www.piyao.org.cn/2020-02/14/c_1210474218.htm,0,周文婧,,安徽网络辟谣平台
820,郑州市发布“紧急通知”三人同行被查？,2020-02-14 12:41:19,http://www.piyao.org.cn/2020-02/14/c_1210474242.htm,0,周文婧,,郑州市委宣传部官方微博
821,重庆部分区县加油站限量供应？,2020-02-13 21:15:20,http://www.piyao.org.cn/2020-02/13/c_1210473508.htm,0,张智萍,,人民网
822,海口一小区用酒精全屋消毒后开空调爆炸？,2020-02-13 17:39:17,http://www.piyao.org.cn/2020-02/13/c_1210473207.htm,0,张智萍,,海南日报客户端
823,12日上海疫情大爆发，新增3000例？,2020-02-13 20:30:05,http://www.piyao.org.cn/2020-02/13/c_1210473278.htm,0,张智萍,,上海网络辟谣
824,网传瑞安市疾控中心海外采购员被骗巨款？,2020-02-13 17:40:55,http://www.piyao.org.cn/2020-02/13/c_1210473162.htm,0,张智萍,,温州辟谣平台
825,福州市中医院领导及接诊的医生与护士要被隔离了？,2020-02-13 20:37:49,http://www.piyao.org.cn/2020-02/13/c_1210473228.htm,0,周文婧,,东南网《网络辟谣举报平台》
826,将衣物放到整理箱密封，4小时后病毒就死了？,2020-02-13 21:16:48,http://www.piyao.org.cn/2020-02/13/c_1210473498.htm,0,张智萍,,腾讯较真
827,发热就意味着新冠病毒感染？,2020-02-16 17:29:37,http://www.piyao.org.cn/2020-02/16/c_1210477071.htm,2,周文婧,,人民日报微信公众号
828,武汉一男子将口罩喷酒精后，遇84消毒瞬间死亡？,2020-02-13 21:13:00,http://www.piyao.org.cn/2020-02/13/c_1210473504.htm,0,周文婧,,湖北之声官方微博
829,青海湖已开湖？,2020-02-13 21:17:04,http://www.piyao.org.cn/2020-02/13/c_1210473487.htm,0,张智萍,,央广网
830,把某些药物敷在脚底可以防病毒？,2020-02-13 21:17:34,http://www.piyao.org.cn/2020-02/13/c_1210473502.htm,0,张智萍,,丁香医生
831,日本新型冠状病毒公众防疫指南来了？,2020-02-13 21:11:53,http://www.piyao.org.cn/2020-02/13/c_1210473496.htm,0,周文婧,,腾讯较真
832,钟南山称赞吃牛羊肉的蒙古同胞身体好？,2020-02-13 17:40:55,http://www.piyao.org.cn/2020-02/13/c_1210473155.htm,0,张智萍,,内蒙古辟谣平台
833,用火烧不着的一次性医用口罩是正品？,2020-02-13 12:31:19,http://www.piyao.org.cn/2020-02/13/c_1210472744.htm,0,张智萍,,腾讯较真
834,吃益生菌能防治新冠肺炎？,2020-02-13 12:31:19,http://www.piyao.org.cn/2020-02/13/c_1210472739.htm,0,张智萍,,上海市场监管官方微博
835,“14天隔离法”能实现口罩循环使用？,2020-02-13 12:31:19,http://www.piyao.org.cn/2020-02/13/c_1210472737.htm,0,张智萍,,浙江在线、腾讯较真
836,去过确诊者去过的商场一定要隔离？,2020-02-15 15:48:29,http://www.piyao.org.cn/2020-02/15/c_1210475673.htm,2,张智萍,,央广网
837,200人在柳州市被定点隔离？,2020-02-13 12:32:12,http://www.piyao.org.cn/2020-02/13/c_1210472728.htm,0,张智萍,,柳州网警巡查执法官方微博
838,不带临时通行证的人员送到体育馆集中隔离？,2020-02-13 12:32:12,http://www.piyao.org.cn/2020-02/13/c_1210472724.htm,0,张智萍,,网信齐齐哈尔微信公众号
839,长沙地铁2号线发生疫情启动隔离？,2020-02-13 12:32:30,http://www.piyao.org.cn/2020-02/13/c_1210472721.htm,0,张智萍,,红网
840,武汉火神山医院月薪3万元招保洁员？,2020-02-13 12:33:10,http://www.piyao.org.cn/2020-02/13/c_1210472713.htm,0,张智萍,,新京报
841,湖北仙桃有人以“批条物资”名义贩卖口罩？,2020-02-13 12:33:53,http://www.piyao.org.cn/2020-02/13/c_1210472699.htm,0,张智萍,,中央政法委长安剑微信公众号
842,武汉市空气中SO2指标浓度上升明显？,2020-02-13 12:34:10,http://www.piyao.org.cn/2020-02/13/c_1210472692.htm,0,张智萍,,生态环境部微信公众号
843,延边中小学生开学时间定了？谣言,2020-05-28 16:16:05,http://www.piyao.org.cn/2020-05/28/c_1210637110.htm,0,芮静,单宝瑞,延边晨报
844,四川广安一学生与巴中无症状感染者同车？,2020-05-28 12:35:59,http://www.piyao.org.cn/2020-05/28/c_1210636766.htm,0,芮静,,广安市人民政府网站
845,蒙古国支援的三万只羊抵达北京？,2020-05-27 15:30:59,http://www.piyao.org.cn/2020-05/27/c_1210635695.htm,0,张智萍,,北京延庆
847,北京中小学大部分年级、幼儿园6月开学,2020-05-14 13:39:35,http://www.piyao.org.cn/2020-05/14/c_1210618348.htm,1,张智萍,,新华社
849,上海学校开学推迟到5月1日？,2020-02-13 20:39:24,http://www.piyao.org.cn/2020-02/13/c_1210473290.htm,0,谢博隆,,上海辟谣平台
850,每次外出回来应该对手机进行消毒！,2020-02-15 15:47:54,http://www.piyao.org.cn/2020-02/15/c_1210475688.htm,1,张智萍,,中国政府网
851,多地援湖北医疗队物资被扣？,2020-02-12 08:38:41,http://www.piyao.org.cn/2020-02/12/c_1210470778.htm,0,张智萍,,中国青年报微信公众号
852,深呼吸再憋气十秒可测是否有肺炎？,2020-02-12 12:16:47,http://www.piyao.org.cn/2020-02/12/c_1210471369.htm,0,周文婧,,腾讯较真
853,非上海户籍不再列入新增确诊病例？,2020-02-12 08:31:38,http://www.piyao.org.cn/2020-02/12/c_1210470797.htm,0,张智萍,,中国新闻网
854,闻洋葱能预防新型冠状病毒肺炎？,2020-02-12 12:16:47,http://www.piyao.org.cn/2020-02/12/c_1210471361.htm,0,周文婧,,腾讯较真
855,花桥收费站禁止车辆进入上海？,2020-02-12 11:42:24,http://www.piyao.org.cn/2020-02/12/c_1210471355.htm,0,周文婧,,上海网络辟谣
856,上海陕西北路海防路菜场发现疫情？,2020-02-12 11:42:24,http://www.piyao.org.cn/2020-02/12/c_1210471344.htm,0,张智萍,,上海网络辟谣
857,钟南山发布喝单枞茶、吃草莓可防新型肺炎？,2020-02-12 09:28:58,http://www.piyao.org.cn/2020-02/12/c_1210471077.htm,0,周文婧,,科普中国
858,吸新冠肺炎患者二手烟会传染？,2020-02-15 15:47:54,http://www.piyao.org.cn/2020-02/15/c_1210475670.htm,2,张智萍,,央广网
859,上海援武汉医生要求当地医生一起陪着排班？,2020-02-12 09:28:58,http://www.piyao.org.cn/2020-02/12/c_1210471066.htm,0,张智萍,,武汉市第三医院、上海网络辟谣
860,医护人员离开医院会携带病毒？,2020-02-12 08:37:53,http://www.piyao.org.cn/2020-02/12/c_1210470776.htm,0,张智萍,,国务院联防联控机制新闻发布会
861,晒太阳可以杀灭新型冠状病毒？,2020-02-12 08:41:46,http://www.piyao.org.cn/2020-02/12/c_1210470748.htm,0,张智萍,,中国互联网联合辟谣平台
862,私人邮寄口罩被海关征用？,2020-02-12 08:41:39,http://www.piyao.org.cn/2020-02/12/c_1210470747.htm,0,张智萍,,上海海关
863,喝乳铁蛋白能抑制新型冠状病毒？,2020-02-12 08:40:59,http://www.piyao.org.cn/2020-02/12/c_1210470743.htm,2,张智萍,,科学辟谣平台
864,吃“达菲”“病毒灵”能预防新型冠状病毒？,2020-02-12 08:40:51,http://www.piyao.org.cn/2020-02/12/c_1210470742.htm,2,张智萍,,科学辟谣平台
865,社区共用体温计有风险？或有交叉感染！,2020-02-12 08:38:28,http://www.piyao.org.cn/2020-02/12/c_1210470777.htm,1,张智萍,,国务院联防联控机制新闻发布会
866,用淡盐水漱口可以预防新型冠状病毒？,2020-02-12 08:40:08,http://www.piyao.org.cn/2020-02/12/c_1210470738.htm,0,张智萍,,新华网、广医一院官微
867,嚼大蒜瓣可以消灭新型冠状病毒？,2020-02-12 08:39:59,http://www.piyao.org.cn/2020-02/12/c_1210470737.htm,0,张智萍,,光明网
868,喝酒能抵抗新型冠状病毒？,2020-02-12 08:39:48,http://www.piyao.org.cn/2020-02/12/c_1210470736.htm,0,张智萍,,中国新闻网
869,板蓝根+熏醋可以预防新型冠状病毒？,2020-02-12 08:39:28,http://www.piyao.org.cn/2020-02/12/c_1210470735.htm,0,张智萍,,国家卫健委
870,吃维C能预防感染新型冠状病毒？,2020-02-12 08:39:18,http://www.piyao.org.cn/2020-02/12/c_1210470734.htm,0,张智萍,,中国互联网联合辟谣平台
872,把家里空调取暖器全打开，让室温接近30度，病毒活性会被抑制？,2020-02-12 08:37:29,http://www.piyao.org.cn/2020-02/12/c_1210470772.htm,2,张智萍,,光明网
