,keyword,title,summary,link,visible_link,date,rank,label
59,改用吸痰机后，武汉死亡人数减半,急救改用吸痰机 - Facebook,转发：据疫情通报，武汉今天死亡人数首次下降一半，从每天一百多人，突降至五十多人。原因是病患遗体解剖发现 ... 昨天开始，急救改用吸痰机，一下子死亡人数减半。...,https://m.facebook.com/story.php?story_fbid=2895660187193484&id=114759088616955&_ft_=qid.6803671164339208198%3Amf_story_key.3305849536109332%3Agroup_id.629944217033224%3Atop_level_post_id.3305849536109332%3Atl_objid.3305849536109332%3Acontent_owner_id_new.100002510102360%3Aoriginal_content_id.2895660187193484%3Aoriginal_content_owner_id.114759088616955%3Apage_id.114759088616955%3Asrc.22%3Aphoto_attachments_list.%5B2895659650526871%2C2895659673860202%5D%3Astory_location.6%3Aattached_story_attachment_style.album%3Afilter.GroupStoriesByActivityEntQuery%3Apage_insights.%7B%22114759088616955%22%3A%7B%22page_id%22%3A114759088616955%2C%22actor_id%22%3A100002510102360%2C%22attached_story%22%3A%7B%22page_id%22%3A114759088616955%2C%22actor_id%22%3A114759088616955%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1583036952%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B2895660187193484%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A6%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100002510102360%2C%22page_id%22%3A114759088616955%2C%22post_id%22%3A2895660187193484%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=H-R,m.facebook.com › story,,20,0
60,急救改用吸痰机，帮助武汉死亡人数减半,改用吸痰机可以降低死亡率？专家称这是非专业人士的想象| 每 ...,2020年2月28日 - ... 肺部出现大量痰栓，最终致人缺氧死亡，急救改用吸痰机后，死亡人数减半。根据湖北省卫健委的披露，湖北省单日新增病亡，从2月23日的149例（武汉市13. ... 它的作用在于辅助患者呼吸，进行肺保护通气，帮助呼吸衰竭的患者渡过 ...,http://www.nbd.com.cn/articles/2020-02-28/1412424.html,www.nbd.com.cn › 要闻,2020年2月28日,1,0
61,急救改用吸痰机，帮助武汉死亡人数减半,较真查证:急救改用吸痰机，武汉疫情一天死亡人数减半？,2020年2月28日 - 急救改用吸痰机，武汉疫情一天死亡人数减半. 流传说法：据疫情通报，武汉今天死亡人数首次下降一半，从每天一百多人，突然降至五十多人。原因是 ...,https://vp.fact.qq.com/article?id=94b8cf922a288b17fc4dd975ac96a444,vp.fact.qq.com › article,2020年2月28日,2,0
62,急救改用吸痰机，帮助武汉死亡人数减半,改用吸痰机救治新冠肺炎患者可降低死亡率？误区-中国互联网 ...,2020年2月29日 - 因而有观点认为，使用呼吸机，粘液难以排出，形成大量痰液栓塞，导致患者最终缺氧而死，而改用吸痰机之后，死亡人数减半。 ... 昨天开始，急救改用吸痰机，一下子死亡人数减半。 ... 武汉新冠肺炎死亡人数减少是防控整体效果显现.,http://www.piyao.org.cn/2020-02/29/c_1210495148.htm,www.piyao.org.cn › ...,2020年2月29日,3,0
63,急救改用吸痰机，帮助武汉死亡人数减半,微博,近日有谣传称：「病患遗体解剖发现死者肺部出现大量痰栓，而痰栓是由呼吸机使用所产生，致人缺氧而死。昨天开始，急救改用吸痰机，帮助武汉死亡人数减半，这需要 ...,https://m.weibo.cn/status/4476956605165962,m.weibo.cn › status,,4,0
64,急救改用吸痰机，帮助武汉死亡人数减半,"辟谣侠盟丨""急救改用吸痰机，武汉疫情死亡人数减半""是谣言- 新 ...","辟谣侠盟丨""急救改用吸痰机，武汉疫情死亡人数减半""是谣言. 来源:新湖南客户端.健康见闻. 2020-02-29 13:18:57. 2月28日下午，一则关于新型冠状病毒肺炎病患遗体 ...",https://m.voc.com.cn/wxhn/article/202002/202002291318572128.html,m.voc.com.cn › wxhn › article,,5,0
65,急救改用吸痰机，帮助武汉死亡人数减半,首例新冠肺炎逝者尸检报告发布：或将进一步推动现有诊疗方案 ...,2020年2月28日 - 昨天开始，急救改用吸痰机，帮助武汉死亡人数减半，这需要感谢遗体捐献者和同济法医系刘良教授团队的努力。」 对于这一报道，该法医学专家 ...,https://www.labagd.com/Item/82933.aspx,www.labagd.com › Item,2020年2月28日,6,0
66,急救改用吸痰机，帮助武汉死亡人数减半,保兴康呼吁：疫情结束后，应该尽快让家用医疗器械进入家庭- 知乎,2020年2月28日 - 急救改用吸痰机，武汉疫情死亡人数减半”是谣言，华中科技大学同济医学院 ... 在这次抗击新型肺炎中，对战胜疾病最有帮助的工具还是医疗器械。,https://zhuanlan.zhihu.com/p/109932101,zhuanlan.zhihu.com › ...,2020年2月28日,7,0
67,急救改用吸痰机，帮助武汉死亡人数减半,辟谣- Covid-19：新型冠状病毒疫情报告,有传闻称：「病患遗体解剖发现死者肺部出现大量痰栓，而痰栓是由呼吸机使用所产生，致人缺氧而死。昨天开始，急救改用吸痰机，帮助武汉死亡人数减半，这需要感谢 ...,https://ncov2020.org/rumors/,ncov2020.org › rumors,,8,0
68,急救改用吸痰机，帮助武汉死亡人数减半,呼吸机导致病人被痰栓憋死？不要断章取义_湃客_澎湃新闻 ...,2020年3月7日 - 我们要正确理解尸体解剖的结果：痰栓形成不利于呼吸机的氧有效抵达肺泡， ... 急救改用吸痰机后，武汉死亡人数减半，这需要感谢遗体捐献者和同济法医 ... 的呼吸康复中也提出振动呼气正压治疗可以帮助肺复张及排出痰液，患者在 ...,https://www.thepaper.cn/newsDetail_forward_6372177,www.thepaper.cn › newsDetail_forward_6372177,2020年3月7日,9,0
69,急救改用吸痰机，帮助武汉死亡人数减半,急救改用吸痰机，武汉疫情死亡人数减半？腾讯“较真”为“谣言”,原因是病患遗体解剖发现死亡者肺部出现大量痰栓，痰栓是由呼吸机使用所形成的，痰栓最终致人缺氧而死。昨天开始，急救改用吸痰机，一下子死亡人数减半。这一要 ...,http://dy.163.com/v2/article/detail/F6GV7NJV0525F6LT.html,dy.163.com › article › detail,,10,0
70,急救改用吸痰机，帮助武汉死亡人数减半,俞敏洪疫情日记2月28日|不过，生活和工作总会逐渐回归正常的,2020年2月28日 - 原创俞敏洪老俞闲话根据上图数据，确诊人数和新增疑似还是有不少增加。确诊还是主要来自武汉，313例。 ... 昨天开始，急救改用吸痰机，一下子死亡人数就减半了。 ... 说法还没有官方媒体证实，但无论如何我们要向遗体捐献者表示感谢，他们也是真正的英雄，在离开这个世界后依然在帮助拯救人的生命，善莫大焉。,https://m.us.sina.com/gb/finance/sinacn/2020-02-28/detail-ifztzqwm4126447.shtml,m.us.sina.com › sinacn › detail-ifztzqwm4126447,2020年2月28日,11,0
71,急救改用吸痰机，帮助武汉死亡人数减半,新冠病毒不仅是肺炎，治愈后复阳怎么办？| 老鹰疫情笔记（2月 ...,2020年2月29日 - 从公布的数字趋势看，如果说武汉的新冠病毒是一匹脱缰的野马，经过1月23 ... 昨天开始，急救改用吸痰机，一下子死亡人数减半，这一要感谢遗体捐献者， ... 里面记录的线索如果能帮助当局发现问题，拯救多一两个被遗忘的病患者和 ...,http://www.shizihome.com/105124.html,www.shizihome.com › 视野 › 观察,2020年2月29日,12,0
72,急救改用吸痰机，帮助武汉死亡人数减半,雅果战疫| 新冠肺炎的排痰治疗与呼吸支持Nestia News,2020年3月2日 - 昨天开始，急救改用吸痰机，帮助武汉死亡人数减半，这需要感谢遗体捐献者和同济法医系刘良教授团队的努力。”对于这一报道，专家表示：“痰栓不是 ...,https://news.nestia.com/detail/%E9%9B%85%E6%9E%9C%E6%88%98%E7%96%AB-%7C-%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E7%9A%84%E6%8E%92%E7%97%B0%E6%B2%BB%E7%96%97%E4%B8%8E%E5%91%BC%E5%90%B8%E6%94%AF%E6%8C%81/3625794,news.nestia.com › detail › 雅果战疫-|-新冠肺炎的排痰...,2020年3月2日,13,0
73,急救改用吸痰机，帮助武汉死亡人数减半,"王局志安on Twitter: ""好消息：从昨天开始，武汉地区的死亡率 ...",2020年2月27日 - 痰栓是由呼吸机使用所产生，最终致人缺氧而死。从昨天昨天开始，新冠肺炎危重患者的急救改用吸痰机，一下子死亡人数就减半了。 10:40 PM - 27 ...,https://twitter.com/wangzhian8848/status/1233280845584056320,twitter.com › wangzhian8848 › status,2020年2月27日,14,0
74,急救改用吸痰机，帮助武汉死亡人数减半,#首例新冠肺炎逝者遗体解剖报告#_微博 - weibo,2020年2月28日 - ... 病患遗体解剖发现死者肺部出现大量痰栓，而痰栓是由呼吸机使用所产生，致人缺氧而死。昨天开始，急救改用吸痰机，帮助武汉死亡人数减半，这 ...,https://www.weibo.com/a/hot/bad279a6f4812ab2_0.html?type=grap,www.weibo.com › hot,2020年2月28日,15,0
75,急救改用吸痰机，帮助武汉死亡人数减半,雅果戰疫| 新冠肺炎的排痰治療與呼吸支持- 每日頭條,2020年3月2日 - 昨天開始，急救改用吸痰機，幫助武漢死亡人數減半，這需要感謝遺體捐獻者和同濟法醫系劉良教授團隊的努力。」對於這一報導，專家表示：「痰栓 ...,https://kknews.cc/health/k4jgqeq.html,kknews.cc › 健康,2020年3月2日,16,0
76,急救改用吸痰机，帮助武汉死亡人数减半,新华信用每日辟谣- 中国军网,2020年3月2日 - 谣言7：急救改用吸痰机，武汉疫情一天死亡人数减半 ... 你们的好意让我很感动，我已经要求我的员工通过官方组织向最需要帮助的人捐款。谢谢！”.,http://www.81.cn/2020zt/2020-03/02/content_9756895.htm,www.81.cn › content_9756895,2020年3月2日,17,0
77,急救改用吸痰机，帮助武汉死亡人数减半,全球新冠病毒最新实时疫情地图 - 丁香医生 - 丁香园,当前确诊病例数（排除死亡、治愈） ... 仅展示累计确诊人数大于等于100的地区 ... 2、3月19日开始由于WHO 数据存在缺失问题，使用丁香园平台数据（北京时间10:00） ... 昨天开始，急救改用吸痰机，帮助武汉死亡人数减半，这需要感谢遗体捐献者和同济法医系刘良教授团队的 ... 家有小孩特殊时期，孩子感冒咳嗽了到底要不要去医院？,https://ncov.dxy.cn/ncovh5/view/pneumonia?scene=2&clicktime=1579582238&enterid=1579582238&from=timeline&isappinstalled=0,ncov.dxy.cn › ncovh5 › view › pneumonia,,18,0
78,急救改用吸痰机，帮助武汉死亡人数减半,全球新冠病毒最新实时疫情地图_丁香园,当前确诊病例数（排除死亡、治愈）. 加载中 ... 武汉. 3. 50，340. 3，869. 46，468. 孝感. 0. 3，518. 129. 3，389. 黄冈. 0. 2，907. 125 ... 仅展示累计确诊人数大于等于100的地区 ... 近日，有人在朋友圈兜售某公司生产的新冠病毒抗体检测试剂盒，单价150 元，并宣称可以家庭自行使用。 ... 家有小孩特殊时期，孩子感冒咳嗽了到底要不要去医院？,https://ncov.dxy.cn/,ncov.dxy.cn,,19,0
79,急救改用吸痰机，帮助武汉死亡人数减半,2019-nCoV新冠状病毒资讯平台 - AWS,昨天开始，急救改用吸痰机，帮助武汉死亡人数减半，这需要感谢遗体捐献者和同济法医系刘良教授团队的努力。」对此，刘良教授亲自辟谣：没有干预过任何个例的临床 ...,https://rstudio-pubs-static.s3.amazonaws.com/569862_104baee8bfb64cfeb059c0d8d262c3d1.html,rstudio-pubs-static.s3.amazonaws.com › ...,,20,0
80,可在家使用新冠病毒试剂盒自测,在家自测、只需15分钟、潜伏期也能用……这样的新冠 ... - 新华网,2020年3月15日 - 视频演示了指尖取血采样、将血样滴在配套的检测卡上等操作，并声称用此试剂盒可自行在家进行病毒检测，只需约15分钟就能得出准确结果。 根据 ...,http://www.xinhuanet.com/2020-03/15/c_1125716143.htm,www.xinhuanet.com › ...,2020年3月15日,1,0
81,可在家使用新冠病毒试剂盒自测,在家自测、只需15分钟、潜伏期也能用……这样的新冠病毒自检 ...,2020年3月16日 - 新华社广州3月15日电题：在家自测、只需15分钟、潜伏期也能用… ... 记者联系上一家出售新冠病毒检测试剂盒的微商，他向记者展示了如何使用 ...,http://m.cqn.com.cn/ms/content/2020-03/16/content_8376581.htm,m.cqn.com.cn › content › content_8376581,2020年3月16日,2,0
82,可在家使用新冠病毒试剂盒自测,新冠病毒试剂盒有自测版？假的-中国互联网联合辟谣平台,2020年2月29日 - 对此，市药监局提示，新冠病毒检测试剂盒暂未有家用自测版，市民不要 ... 前不久，一款号称在家就可自测是否感染新冠病毒的检测试剂盒在微信朋友圈中出现。 ... 及专用设备的医疗机构才能完成检测，普通市民在家庭不可自行使用。,http://www.piyao.org.cn/2020-02/29/c_1210494767.htm,www.piyao.org.cn › ...,2020年2月29日,3,0
83,可在家使用新冠病毒试剂盒自测,新冠病毒在家就能自测？ 又一波谣言上线请注意辨别 - 新闻中心,2020年3月5日 - 前不久，一款号称在家就可以自测是否感染了新冠病毒的检验试剂盒悄悄在微信朋友圈中露面。卖家宣称，在家指尖采血后，只需要15分钟，就能用自 ...,http://news.anhuinews.com/system/2020/03/05/008365200.shtml,news.anhuinews.com › system › 2020/03/05,2020年3月5日,4,0
84,可在家使用新冠病毒试剂盒自测,家庭版自测试剂盒已经上市了？消毒真的越干净越好？3月科学 ...,2020年4月2日 - 流言：目前已有新冠病毒抗体检测试剂盒，可以在家中自行使用。 真相：前不久，一款号称在家就能自测是否感染新冠病毒的检验试剂盒悄悄在微信 ...,https://wap.xinmin.cn/content/31701106.html,wap.xinmin.cn › content,2020年4月2日,5,0
85,可在家使用新冠病毒试剂盒自测,【疾病预防】可在家中使用新冠病毒试剂盒自测？谣言！_网易健康,2020年3月3日 - 新型冠状病毒在家也能自测？假的！近日部分人员通过微信兜售某公司生产的新冠病毒抗体检测试剂盒，并宣称可以家庭自行使用。 对此 ...,https://jiankang.163.com/20/0303/11/F6PQDT8B0038989K.html,jiankang.163.com › 健康频道,2020年3月3日,6,0
86,可在家使用新冠病毒试剂盒自测,新冠病毒试剂盒有自测版？假的！-中国应急信息网,2020年3月2日 - 卖家宣称，在家指尖采血后，只需要15分钟，就能用自测盒检测出自己是否感染了新冠病毒，肉眼即可判断。而适用范围上还特别标明，适用于企业复工 ...,http://www.emerinfo.cn/2020-03/02/c_1210497268.htm,www.emerinfo.cn › ...,2020年3月2日,7,0
87,可在家使用新冠病毒试剂盒自测,新冠病毒家庭版自测试剂盒出来了？,流传内容：近日，部分微信中兜售某公司生产的新型冠状病毒抗体检测试剂盒，并宣称可以家庭自行使用，卖家宣称，在家指尖采血后，只需要15分钟，就能用自测盒 ...,http://static.scms.sztv.com.cn/ysz/9a071557/tt1/28453111.shtml,static.scms.sztv.com.cn › ysz,,8,0
